Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y
 0:00:14.45, 5696, 359.91,181.34,335.91,205.74,53.03,227.15,458.24
 0:00:14.50, 5697, 361.84,179.87,339.07,204.85,52.87,232.30,458.61
 0:00:14.54, 5698, 363.07,179.79,341.83,204.20,52.51,237.20,457.91
 0:00:14.59, 5699, 363.85,180.13,343.60,206.08,52.86,241.37,455.02
 0:00:14.63, 5700, 364.41,183.53,344.45,211.98,52.37,243.45,445.05
 0:00:14.68, 5701, 364.00,186.00,344.18,216.29,52.18,243.28,439.64
 0:00:14.73, 5702, 363.85,186.03,343.37,217.29,52.29,242.05,438.27
 0:00:14.77, 5703, 361.82,183.63,339.43,212.48,52.56,233.89,444.46
 0:00:14.82, 5704, 356.13,187.88,329.93,218.86,51.71,217.40,434.57
 0:00:14.86, 5705, 355.19,187.76,326.91,217.48,51.69,211.90,439.24
 0:00:14.91, 5706, 354.11,186.81,324.87,215.95,51.68,206.29,442.29
 0:00:14.95, 5707, 353.05,187.13,323.16,215.54,51.85,203.23,442.86
 0:00:14.00, 5708, 352.97,187.36,322.56,215.38,52.07,202.05,444.45
 0:00:15.05, 5709, 353.27,187.39,323.23,215.42,51.66,202.74,445.13
 0:00:15.09, 5710, 354.82,188.00,325.64,216.86,51.73,207.00,443.01
 0:00:15.14, 5711, 355.37,188.73,326.77,218.48,51.53,208.67,440.26
 0:00:15.18, 5712, 355.43,189.92,327.36,220.29,51.32,210.39,437.67
 0:00:15.23, 5713, 355.55,190.25,327.42,221.03,51.13,211.00,437.12
 0:00:15.27, 5714, 355.58,190.22,327.30,221.73,50.94,210.44,435.54
 0:00:15.32, 5715, 355.55,189.47,326.96,220.28,51.01,209.32,436.91
 0:00:15.36, 5716, 355.31,188.41,326.32,220.02,51.09,207.62,436.20
 0:00:15.41, 5717, 356.66,186.10,329.41,214.84,51.15,213.37,443.07
 0:00:15.45, 5718, 356.60,186.18,329.78,215.23,50.99,215.28,442.98
 0:00:15.50, 5719, 356.85,186.03,329.18,215.63,50.74,213.97,441.69
 0:00:15.54, 5720, 357.00,186.00,329.85,214.71,50.80,214.08,442.85
 0:00:15.59, 5721, 357.78,185.79,330.72,214.34,50.71,215.69,444.37
 0:00:15.63, 5722, 358.08,185.00,331.11,213.20,50.70,215.50,445.88
 0:00:15.68, 5723, 358.17,184.30,331.31,212.61,50.73,215.67,445.94
 0:00:15.72, 5724, 359.69,186.16,333.46,215.77,50.29,219.21,440.61
 0:00:15.77, 5725, 359.68,185.77,334.39,214.83,50.42,220.80,442.88
 0:00:15.81, 5726, 359.84,185.48,334.69,214.44,50.25,222.61,443.65
 0:00:15.86, 5727, 359.98,185.19,334.92,214.38,50.26,223.03,443.31
 0:00:15.90, 5728, 357.18,186.00,328.03,216.76,50.50,209.04,437.76
 0:00:15.95, 5729, 357.17,186.37,329.17,216.25,50.09,209.74,438.48
 0:00:15.99, 5730, 356.98,186.90,329.14,217.48,49.84,211.53,437.88
 0:00:16.04, 5731, 357.19,187.26,328.83,216.97,49.90,210.79,439.11
 0:00:16.08, 5732, 356.85,187.87,329.10,217.54,49.97,211.08,439.83
 0:00:16.13, 5733, 356.58,187.78,327.80,218.41,49.88,209.23,438.50
 0:00:16.17, 5734, 356.26,187.68,328.07,217.17,49.93,209.34,439.90
 0:00:16.22, 5735, 356.42,187.27,327.13,217.46,49.54,207.73,439.86
 0:00:16.26, 5736, 356.34,187.00,327.56,216.63,49.77,207.35,440.12
 0:00:16.31, 5737, 356.10,186.78,327.39,216.40,49.81,208.01,440.72
 0:00:16.35, 5738, 356.02,186.68,326.84,215.89,50.19,207.02,441.38
 0:00:16.40, 5739, 355.75,186.61,326.43,216.51,49.90,205.84,440.25
 0:00:16.44, 5740, 357.88,187.71,331.18,218.16,50.34,215.42,437.76
 0:00:16.49, 5741, 359.91,188.05,334.06,219.53,49.12,221.11,436.24
 0:00:16.53, 5742, 360.09,187.95,333.87,219.54,49.27,219.23,435.31
 0:00:16.58, 5743, 360.03,187.87,333.79,219.20,49.60,218.42,435.66
 0:00:16.62, 5744, 359.83,187.70,333.51,219.51,49.25,218.03,435.00
 0:00:16.67, 5745, 356.22,179.30,329.61,204.02,49.85,212.86,457.83
 0:00:16.71, 5746, 356.69,179.84,329.79,204.95,50.18,216.29,455.02
 0:00:16.76, 5747, 357.14,179.52,329.55,204.33,50.04,214.01,456.05
 0:00:16.80, 5748, 357.41,179.52,330.00,204.50,50.00,213.40,455.63
 0:00:16.85, 5749, 357.47,179.25,329.61,204.81,49.75,212.23,454.47
 0:00:16.89, 5750, 357.19,179.09,329.11,204.52,49.98,210.65,453.93
 0:00:16.94, 5751, 357.08,178.97,328.89,203.59,50.22,210.22,455.69
 0:00:16.98, 5752, 357.26,179.27,328.77,204.11,50.53,209.60,455.59
 0:00:17.03, 5753, 359.55,181.17,332.95,208.19,49.80,216.73,449.47
 0:00:17.07, 5754, 359.57,181.37,333.39,207.63,50.15,217.83,450.65
 0:00:17.12, 5755, 359.83,181.70,333.93,207.95,50.22,219.36,451.42
 0:00:17.16, 5756, 359.98,181.83,334.15,208.23,50.31,219.79,451.36
 0:00:17.21, 5757, 359.91,181.95,333.99,209.03,49.97,219.44,449.77
 0:00:17.25, 5758, 377.20,167.82,366.93,183.52,50.49,278.88,490.45
 0:00:17.30, 5759, 377.41,168.05,368.19,183.20,50.06,283.50,488.21
 0:00:17.34, 5760, 377.54,168.15,368.18,183.73,50.08,284.43,488.05
 0:00:17.39, 5761, 378.10,168.02,368.11,184.12,49.91,283.09,486.70
 0:00:17.43, 5762, 378.20,168.18,368.16,183.89,49.94,281.62,486.63
 0:00:17.48, 5763, 378.05,168.43,367.75,184.87,49.71,280.64,485.38
 0:00:17.52, 5764, 374.68,167.83,360.08,182.65,50.05,265.53,488.61
 0:00:17.57, 5765, 373.70,168.18,360.10,183.30,49.96,265.12,488.66
 0:00:17.62, 5766, 373.56,168.52,359.24,184.83,49.69,265.51,485.84
 0:00:17.66, 5767, 372.72,168.17,357.62,185.31,49.81,261.80,483.47
 0:00:17.71, 5768, 371.43,168.23,355.59,185.96,49.87,258.37,480.82
 0:00:17.75, 5769, 370.62,169.17,353.60,186.62,49.86,254.86,479.73
 0:00:17.80, 5770, 369.95,169.55,353.05,186.89,50.08,253.77,480.83
 0:00:17.84, 5771, 370.43,169.78,353.52,187.33,49.67,255.15,480.69
 0:00:17.89, 5772, 369.79,168.74,352.91,187.42,49.74,254.01,479.44
 0:00:17.93, 5773, 369.47,167.34,351.44,185.87,49.58,251.40,478.88
 0:00:17.98, 5774, 368.57,166.08,350.09,184.35,49.66,248.07,479.34
 0:00:18.02, 5775, 367.19,166.34,347.49,184.43,49.78,243.76,478.23
 0:00:18.07, 5776, 365.48,166.32,345.25,183.81,49.93,240.35,479.86
 0:00:18.11, 5777, 364.43,165.91,342.63,183.48,50.12,236.22,480.59
 0:00:18.16, 5778, 363.89,165.79,341.45,182.66,50.05,233.00,481.54
 0:00:18.21, 5779, 363.26,166.29,340.52,184.83,50.27,231.30,477.99
 0:00:18.25, 5780, 362.55,168.38,338.94,187.59,50.17,228.59,472.97
 0:00:18.30, 5781, 362.06,169.41,338.48,187.60,50.47,227.75,475.53
 0:00:18.34, 5782, 364.58,165.27,343.81,182.35,49.85,238.40,485.01
 0:00:18.39, 5783, 365.15,163.97,343.21,180.20,50.21,236.87,484.85
 0:00:18.43, 5784, 365.52,162.17,344.08,178.94,50.42,236.44,485.15
 0:00:18.48, 5785, 366.02,162.16,344.65,178.98,50.60,237.46,482.58
 0:00:18.52, 5786, 365.85,163.29,344.48,179.30,50.66,236.81,482.96
 0:00:18.57, 5787, 364.73,164.50,342.40,181.58,50.90,233.24,481.32
 0:00:18.61, 5788, 362.84,165.87,338.35,183.97,50.44,225.48,477.54
 0:00:18.66, 5789, 361.09,168.05,335.95,186.16,50.69,221.07,475.36
 0:00:18.70, 5790, 360.20,168.20,334.74,187.94,50.38,220.32,474.06
 0:00:18.75, 5791, 360.02,168.23,333.97,187.90,50.85,219.12,472.56
 0:00:18.79, 5792, 359.30,168.22,333.37,188.35,50.51,218.09,471.64
 0:00:18.84, 5793, 359.32,168.40,332.32,187.34,50.73,216.21,473.39
 0:00:18.88, 5794, 359.32,169.30,332.47,188.38,50.65,215.15,473.52
 0:00:18.93, 5795, 358.35,172.38,330.75,196.49,50.08,212.46,460.20
 0:00:18.97, 5796, 357.77,174.49,330.05,198.73,50.12,211.62,455.61
 0:00:19.02, 5797, 356.84,175.97,328.71,199.64,50.25,209.93,457.25
 0:00:19.07, 5798, 356.36,176.56,328.25,199.90,50.51,209.90,459.50
 0:00:19.11, 5799, 356.70,177.22,328.83,200.12,50.54,211.46,460.79
 0:00:19.16, 5800, 354.98,175.84,326.46,196.58,51.03,207.69,467.84
 0:00:19.20, 5801, 356.11,176.21,327.49,198.83,50.45,209.76,464.34
 0:00:19.25, 5802, 356.82,175.03,328.90,197.39,50.28,211.04,464.66
 0:00:19.29, 5803, 357.15,175.97,329.49,198.11,50.37,212.26,463.17
 0:00:19.34, 5804, 357.25,175.82,330.09,196.93,50.49,213.62,466.82
 0:00:19.38, 5805, 357.07,175.89,329.81,197.31,50.49,213.70,467.02
 0:00:19.43, 5806, 358.72,171.06,333.38,188.58,49.16,220.54,480.64
 0:00:19.47, 5807, 361.43,168.23,338.36,184.46,51.03,230.20,485.77
 0:00:19.52, 5808, 362.43,168.23,339.51,184.20,50.36,231.74,484.68
 0:00:19.56, 5809, 363.00,167.69,340.49,183.53,50.71,232.53,485.85
 0:00:19.61, 5810, 364.55,178.71,343.72,202.44,49.95,239.00,457.10
 0:00:19.65, 5811, 364.97,179.87,343.92,202.72,50.00,239.33,461.24
 0:00:19.70, 5812, 364.60,180.02,342.97,202.65,50.04,236.60,463.58
 0:00:19.75, 5813, 364.09,180.05,342.56,203.62,50.00,235.96,461.95
 0:00:19.79, 5814, 363.93,179.92,342.17,203.63,50.12,235.90,460.85
 0:00:19.84, 5815, 363.47,179.09,341.60,203.54,50.51,234.99,459.87
 0:00:19.88, 5816, 359.00,174.84,333.16,197.03,50.83,219.77,466.85
 0:00:19.93, 5817, 359.44,172.08,333.89,194.74,50.51,220.71,466.69
 0:00:19.97, 5818, 359.98,171.84,334.25,195.12,50.72,220.79,462.17
 0:00:20.02, 5819, 360.31,172.00,334.56,196.38,50.81,220.31,458.76
 0:00:20.06, 5820, 360.98,171.84,335.51,195.98,50.77,221.42,458.51
 0:00:20.11, 5821, 361.69,172.00,336.57,196.13,50.65,222.75,458.51
 0:00:20.16, 5822, 361.69,172.00,336.92,194.87,50.77,223.33,461.35
 0:00:20.20, 5823, 360.13,170.39,334.46,192.04,50.83,219.60,466.82
 0:00:20.25, 5824, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.29, 5825, 430.92,189.35,-2000.00,-2000.00,-2000.00,449.40,406.30
 0:00:20.33, 5826, 408.55,369.69,-2000.00,-2000.00,-2000.00,380.76,-200.58
 0:00:20.38, 5827, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.42, 5828, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.47, 5829, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.51, 5830, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.56, 5831, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.60, 5832, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.64, 5833, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.69, 5834, 336.86,176.79,-2000.00,-2000.00,-2000.00,141.11,441.08
 0:00:20.74, 5835, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:20.78, 5836, 550.47,217.13,-2000.00,-2000.00,-2000.00,833.42,313.13
 0:00:20.83, 5837, 410.82,173.45,-2000.00,-2000.00,-2000.00,384.43,459.32
 0:00:20.88, 5838, 470.56,182.76,-2000.00,-2000.00,-2000.00,576.44,427.92
 0:00:20.93, 5839, 440.96,191.00,-2000.00,-2000.00,-2000.00,481.66,400.64
 0:00:20.98, 5840, 430.47,191.59,-2000.00,-2000.00,-2000.00,448.03,398.82
 0:00:21.03, 5841, 434.15,198.20,-2000.00,-2000.00,-2000.00,459.97,376.69
 0:00:21.08, 5842, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:21.12, 5843, 465.95,216.01,-2000.00,-2000.00,-2000.00,562.28,316.87
 0:00:21.17, 5844, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:21.22, 5845, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:21.27, 5846, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:21.31, 5847, 299.07,164.96,-2000.00,-2000.00,-2000.00,21.02,478.78
 0:00:21.36, 5848, 285.71,144.56,-2000.00,-2000.00,-2000.00,-20.30,547.41
 0:00:21.41, 5849, 282.40,124.22,218.58,143.60,61.64,36.50,517.45
 0:00:21.46, 5850, 296.72,136.06,-2000.00,-2000.00,-2000.00,80.82,477.94
 0:00:21.51, 5851, 326.99,156.75,278.23,154.60,54.36,156.43,410.88
 0:00:21.56, 5852, 331.52,159.30,-2000.00,-2000.00,-2000.00,172.52,404.16
 0:00:21.60, 5853, 315.48,153.09,264.67,150.98,52.77,109.93,483.71
 0:00:21.65, 5854, 325.50,158.69,281.39,157.47,55.77,149.35,532.57
 0:00:21.70, 5855, 338.11,166.42,301.27,174.18,53.04,179.85,510.56
 0:00:21.74, 5856, 343.59,168.84,312.09,179.69,53.97,195.67,500.62
 0:00:21.79, 5857, 349.16,169.27,319.98,182.49,53.87,208.95,494.90
 0:00:21.83, 5858, 355.75,168.69,329.54,182.64,53.26,221.04,492.39
 0:00:21.88, 5859, 360.09,168.72,337.21,182.91,54.01,231.28,490.83
 0:00:21.92, 5860, 363.46,167.47,343.66,182.89,53.43,242.74,489.76
 0:00:21.97, 5861, 367.17,166.70,350.21,181.53,53.57,254.61,489.56
 0:00:22.01, 5862, 362.32,168.53,342.82,183.27,53.53,242.31,487.16
 0:00:22.06, 5863, 363.49,170.36,344.67,185.34,53.43,247.36,486.91
 0:00:22.11, 5864, 364.82,168.97,346.84,184.14,53.29,250.60,489.85
 0:00:22.15, 5865, 365.66,167.08,347.75,182.78,53.41,251.35,489.11
 0:00:22.20, 5866, 365.66,167.29,347.75,183.14,53.25,250.59,485.92
 0:00:22.24, 5867, 365.31,167.16,346.88,183.34,53.28,248.85,485.37
 0:00:22.29, 5868, 364.80,167.44,345.48,184.31,52.69,245.66,483.02
 0:00:22.33, 5869, 360.64,167.49,337.88,182.40,52.94,231.40,486.18
 0:00:22.38, 5870, 358.82,165.64,334.22,178.99,52.42,224.52,493.41
 0:00:22.43, 5871, 357.88,165.45,332.86,177.85,52.11,221.94,495.20
 0:00:22.47, 5872, 369.29,165.43,353.27,179.23,51.85,258.59,494.27
 0:00:22.52, 5873, 368.86,166.92,354.29,180.50,51.59,261.28,491.66
 0:00:22.56, 5874, 368.95,168.92,353.04,184.61,51.23,260.29,486.84
 0:00:22.61, 5875, 368.86,170.92,353.10,186.77,51.36,258.76,484.22
 0:00:22.65, 5876, 371.47,173.62,357.78,189.91,51.26,267.34,482.58
 0:00:22.70, 5877, 368.88,175.28,351.17,194.57,50.74,253.95,476.54
 0:00:22.74, 5878, 368.33,176.48,351.88,193.71,51.10,254.19,478.19
 0:00:22.79, 5879, 368.59,175.87,352.33,194.27,51.31,257.17,479.95
 0:00:22.84, 5880, 368.45,175.73,352.51,192.49,51.57,257.81,481.69
 0:00:22.88, 5881, 368.43,175.53,352.76,191.41,51.53,259.01,485.39
 0:00:22.93, 5882, 368.35,175.55,352.57,189.05,51.37,258.94,491.12
 0:00:22.97, 5883, 367.90,177.03,351.90,192.97,51.67,257.87,486.83
 0:00:23.02, 5884, 364.55,175.28,-2000.00,-2000.00,-2000.00,246.83,492.19
 0:00:23.06, 5885, 361.30,173.58,340.11,187.88,52.37,237.16,492.44
 0:00:23.11, 5886, 361.73,173.65,340.95,188.73,52.55,239.14,488.77
 0:00:23.16, 5887, 362.27,173.34,341.30,189.13,52.42,239.34,486.85
 0:00:23.20, 5888, 362.45,172.92,341.46,188.56,52.55,238.66,486.51
 0:00:23.25, 5889, 361.89,172.81,340.41,189.71,52.78,236.57,483.60
 0:00:23.29, 5890, 360.51,172.86,337.72,190.37,53.09,231.59,480.61
 0:00:23.34, 5891, 360.14,172.37,336.58,189.66,53.37,228.92,480.90
 0:00:23.38, 5892, 359.66,172.09,335.02,190.40,52.78,224.95,478.59
 0:00:23.43, 5893, 359.54,172.53,335.06,190.37,52.94,224.37,477.69
 0:00:23.47, 5894, 359.21,172.95,334.60,191.28,52.91,224.01,477.15
 0:00:23.52, 5895, 359.09,173.23,334.34,191.85,53.22,223.70,476.16
 0:00:23.57, 5896, 358.93,173.35,334.30,192.35,52.81,223.79,475.23
 0:00:23.61, 5897, 359.10,172.36,334.82,189.19,53.18,225.19,480.70
 0:00:23.66, 5898, 359.03,172.32,334.65,189.04,53.25,225.11,482.21
 0:00:23.70, 5899, 358.92,171.93,333.99,189.13,53.28,223.50,481.63
 0:00:23.75, 5900, 358.76,171.74,334.54,188.70,53.21,224.59,481.45
 0:00:23.79, 5901, 353.16,176.49,324.71,198.58,52.90,208.46,464.66
 0:00:23.84, 5902, 353.85,177.06,325.59,198.21,52.99,210.28,465.82
 0:00:23.89, 5903, 353.98,177.58,325.59,199.13,53.06,209.56,466.00
 0:00:23.93, 5904, 353.83,178.06,325.80,198.84,52.70,210.01,467.28
 0:00:23.98, 5905, 353.44,177.84,325.35,199.56,53.03,210.07,466.86
 0:00:24.02, 5906, 353.44,178.07,325.25,198.83,52.79,210.16,467.42
 0:00:24.07, 5907, 353.25,178.05,325.21,199.24,52.91,210.19,467.81
 0:00:24.11, 5908, 353.02,178.06,324.67,198.95,52.67,209.53,467.91
 0:00:24.16, 5909, 352.80,177.72,324.26,199.04,52.57,208.65,467.66
 0:00:24.21, 5910, 352.62,173.38,325.56,191.37,52.76,212.27,478.87
 0:00:24.25, 5911, 352.99,173.57,325.38,191.49,52.63,213.40,477.66
 0:00:24.30, 5912, 352.96,173.42,325.45,191.42,52.58,212.47,477.88
 0:00:24.34, 5913, 353.01,173.18,325.27,191.06,52.23,212.08,478.14
 0:00:24.39, 5914, 353.08,173.06,325.63,190.66,52.26,212.56,478.75
 0:00:24.43, 5915, 353.04,173.14,325.45,191.21,52.33,212.48,477.83
 0:00:24.48, 5916, 356.47,174.71,331.62,194.32,51.94,223.44,472.93
 0:00:24.52, 5917, 356.17,174.68,330.91,193.34,52.22,221.85,474.98
 0:00:24.57, 5918, 357.43,172.16,332.46,188.03,52.09,223.70,484.71
 0:00:24.61, 5919, 357.84,169.87,333.87,184.42,52.01,225.73,490.35
 0:00:24.66, 5920, 358.25,167.88,334.16,181.60,51.57,226.72,493.24
 0:00:24.71, 5921, 358.20,165.00,334.06,175.66,51.62,225.87,501.62
 0:00:24.75, 5922, 357.93,162.53,333.65,171.92,51.99,225.16,507.15
 0:00:24.80, 5923, 361.78,163.61,339.97,173.38,52.21,236.01,504.17
 0:00:24.84, 5924, 361.81,162.38,340.85,170.96,52.27,237.26,508.87
 0:00:24.89, 5925, 361.94,162.07,341.54,171.47,51.91,239.95,507.46
 0:00:24.93, 5926, 362.28,161.38,341.64,171.42,52.12,240.32,505.66
 0:00:24.98, 5927, 362.75,162.69,343.25,174.53,52.09,243.19,499.05
 0:00:25.02, 5928, 363.19,166.79,343.59,181.52,51.75,244.48,487.97
 0:00:25.07, 5929, 363.68,171.38,344.42,190.48,51.47,245.48,475.16
 0:00:25.11, 5930, 364.08,175.60,344.71,196.84,51.07,245.68,466.46
 0:00:25.16, 5931, 363.91,177.00,344.31,199.07,51.23,244.30,465.43
 0:00:25.21, 5932, 372.88,184.83,-2000.00,-2000.00,-2000.00,274.15,441.23
 0:00:25.25, 5933, 384.16,184.77,379.25,213.60,50.52,304.94,444.82
 0:00:25.30, 5934, 384.23,181.72,378.43,207.74,51.42,299.74,455.21
 0:00:25.34, 5935, 383.19,179.23,376.80,203.89,51.39,295.77,460.37
 0:00:25.39, 5936, 382.56,177.92,375.10,202.84,51.21,292.68,459.96
 0:00:25.43, 5937, 381.30,178.48,373.37,202.46,51.65,289.37,459.60
 0:00:25.48, 5938, 379.98,180.45,371.23,207.17,51.38,286.69,453.29
 0:00:25.52, 5939, 378.89,181.54,368.88,210.08,51.27,282.70,447.54
 0:00:25.57, 5940, 374.84,186.68,362.11,218.31,51.33,271.08,434.77
 0:00:25.62, 5941, 375.47,186.90,363.16,218.37,51.16,273.64,437.15
 0:00:25.66, 5942, 376.00,186.45,363.88,217.18,51.22,274.52,439.57
 0:00:25.71, 5943, 376.50,185.54,364.23,216.00,51.27,274.29,441.37
 0:00:25.75, 5944, 376.30,184.83,363.32,214.19,51.35,271.42,443.65
 0:00:25.80, 5945, 375.39,183.83,362.45,213.18,51.32,269.79,445.10
 0:00:25.85, 5946, 374.29,182.40,360.43,210.96,51.31,267.19,447.16
 0:00:25.89, 5947, 372.33,180.89,356.44,208.34,51.00,259.70,450.17
 0:00:25.94, 5948, 372.30,178.46,356.47,204.90,51.02,259.21,454.40
 0:00:25.98, 5949, 372.04,176.51,356.29,201.67,50.92,259.20,457.61
 0:00:26.03, 5950, 370.92,174.94,354.24,198.50,50.67,255.84,461.80
 0:00:26.07, 5951, 369.38,173.61,351.54,196.52,50.56,251.03,464.45
 0:00:26.12, 5952, 368.02,173.67,349.22,196.20,50.50,247.17,464.27
 0:00:26.16, 5953, 367.51,174.71,348.09,197.28,50.52,245.25,463.45
 0:00:26.21, 5954, 368.86,176.92,350.31,201.70,50.14,248.87,457.67
 0:00:26.26, 5955, 368.51,176.70,349.78,201.22,50.12,247.66,458.47
 0:00:26.30, 5956, 367.87,176.86,348.71,200.64,50.11,245.93,459.81
 0:00:26.35, 5957, 367.34,177.88,347.44,201.75,50.06,243.55,459.39
 0:00:26.39, 5958, 364.49,175.03,343.65,194.91,50.33,237.36,471.59
 0:00:26.44, 5959, 364.43,175.87,343.34,196.83,50.47,238.57,469.57
 0:00:26.48, 5960, 364.91,177.00,342.99,198.55,50.33,236.66,466.81
 0:00:26.53, 5961, 365.05,177.26,344.23,197.63,50.31,238.02,469.68
 0:00:26.58, 5962, 365.31,177.17,344.37,197.21,50.12,239.27,472.04
 0:00:26.62, 5963, 365.22,177.35,343.83,197.23,49.93,237.54,472.35
 0:00:26.67, 5964, 364.82,178.24,343.56,197.89,50.09,236.92,472.19
 0:00:26.71, 5965, 363.59,179.70,341.44,199.34,50.40,233.86,471.71
 0:00:26.76, 5966, 363.17,180.09,340.97,201.01,49.97,233.49,470.16
 0:00:26.80, 5967, 364.47,179.65,342.98,201.29,50.16,237.20,468.35
 0:00:26.85, 5968, 365.07,176.08,343.66,197.94,50.24,237.54,470.53
 0:00:26.89, 5969, 365.44,176.08,344.27,198.14,50.16,238.11,466.07
 0:00:26.94, 5970, 365.67,176.09,344.21,197.89,50.24,237.49,466.38
 0:00:26.98, 5971, 365.85,176.12,344.96,197.30,50.05,238.54,467.98
 0:00:27.03, 5972, 366.01,177.18,345.54,198.88,49.95,240.39,466.49
 0:00:27.07, 5973, 345.58,170.35,-2000.00,-2000.00,-2000.00,172.48,485.81
 0:00:27.12, 5974, 336.29,166.72,-2000.00,-2000.00,-2000.00,141.91,496.80
 0:00:27.16, 5975, 332.94,163.96,-2000.00,-2000.00,-2000.00,131.11,505.82
 0:00:27.21, 5976, 335.61,166.42,-2000.00,-2000.00,-2000.00,139.70,497.75
 0:00:27.26, 5977, 337.49,167.46,-2000.00,-2000.00,-2000.00,145.81,494.46
 0:00:27.31, 5978, 339.86,168.19,-2000.00,-2000.00,-2000.00,153.62,492.28
 0:00:27.35, 5979, 343.39,169.49,-2000.00,-2000.00,-2000.00,165.24,488.39
 0:00:27.40, 5980, 348.27,170.62,315.61,181.08,51.32,188.70,496.04
 0:00:27.45, 5981, 349.87,171.41,319.70,183.62,51.43,200.47,496.76
 0:00:27.50, 5982, 350.81,170.97,320.65,183.49,50.37,203.06,495.65
 0:00:27.55, 5983, 374.46,183.59,362.78,210.24,50.06,277.15,453.87
 0:00:27.59, 5984, 374.31,181.32,362.09,208.56,49.63,274.00,453.75
 0:00:27.64, 5985, 372.75,179.50,358.86,203.36,49.54,267.29,459.57
 0:00:27.68, 5986, 371.85,177.70,357.03,201.78,49.81,263.34,462.50
 0:00:27.72, 5987, 371.27,176.60,355.67,197.52,49.87,260.33,468.05
 0:00:27.77, 5988, 370.49,178.12,354.46,199.36,50.08,257.98,467.83
 0:00:27.82, 5989, 370.43,178.49,354.11,199.99,49.81,257.44,468.15
 0:00:27.86, 5990, 370.57,178.44,354.42,200.15,49.89,257.71,467.90
 0:00:27.91, 5991, 370.60,178.25,354.88,200.60,49.86,258.97,466.54
 0:00:27.95, 5992, 369.75,177.27,352.99,196.16,50.01,255.73,473.89
 0:00:27.00, 5993, 369.31,177.17,352.50,197.45,50.09,254.69,473.62
 0:00:28.04, 5994, 368.97,176.29,352.18,197.82,50.03,254.83,470.38
 0:00:28.09, 5995, 367.20,174.00,348.46,194.35,50.45,248.15,472.86
 0:00:28.14, 5996, 366.33,173.06,346.41,191.68,50.63,243.41,476.13
 0:00:28.18, 5997, 365.51,171.81,345.08,189.55,51.00,240.49,480.05
 0:00:28.23, 5998, 363.10,173.49,341.65,191.34,50.74,235.41,477.38
 0:00:28.27, 5999, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:28.32, 6000, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:28.36, 6001, 354.95,384.70,-2000.00,-2000.00,-2000.00,215.04,-232.01
 0:00:28.40, 6002, 368.40,179.55,-2000.00,-2000.00,-2000.00,253.16,458.45
 0:00:28.45, 6003, 369.45,178.92,353.31,198.37,51.41,257.74,470.59
 0:00:28.50, 6004, 370.27,178.35,354.65,198.22,51.96,259.97,474.55
 0:00:28.55, 6005, 370.91,177.34,355.25,197.96,50.74,260.38,473.03
 0:00:28.59, 6006, 371.15,176.59,355.30,197.40,50.81,259.43,471.54
 0:00:28.64, 6007, 369.29,175.40,351.87,196.25,50.77,252.77,471.54
 0:00:28.68, 6008, 369.28,175.41,351.90,195.90,50.69,252.85,470.95
 0:00:28.73, 6009, 369.31,175.17,351.94,196.33,51.11,252.97,470.20
 0:00:28.77, 6010, 368.39,174.62,350.69,194.69,51.23,251.04,472.05
 0:00:28.82, 6011, 365.27,175.45,345.35,196.89,51.12,242.41,468.54
 0:00:28.86, 6012, 365.73,175.57,346.21,197.33,51.21,244.49,467.28
 0:00:28.91, 6013, 366.05,175.36,346.90,196.64,51.36,245.82,468.34
 0:00:28.95, 6014, 366.20,175.19,347.25,195.42,51.43,246.58,471.02
 0:00:29.00, 6015, 366.49,173.46,347.67,193.17,51.39,247.29,474.93
 0:00:29.05, 6016, 366.89,172.79,347.83,191.44,51.40,246.94,476.58
 0:00:29.09, 6017, 367.40,173.33,349.42,191.47,51.29,249.55,477.55
 0:00:29.14, 6018, 367.32,174.29,349.40,192.91,51.22,250.50,476.65
